run_dir,file,id,ok,anchor,token_count,unique_tokens,repetition,char_length,alpha_ratio,has_digit,has_punct,avg_token_len,length_bin,has_braces,has_result
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,89,False,gqvthqz rjvclqk xzqvthg bqzvlen jxqvthk lqzvthm qvthxrl jxqvthm gqvthxk rjvclqg xzqvthm bqzvlen lqzvthg gqvthqk rjvclqz xzqvthq bqzvlen jxqvthq,18,16,0.11111111111111116,143,0.8811188811188811,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,90,False,qvthlqz vqkzvthk jxqvrlxk dkrqvthn vqzqvthk lqzqvthk jxqvrlxk qvthlqz vqkzvthk dkrqvthn vqzqvthk lqzqvthk jxqvrlxk qvthlqz vqkzvthk,15,6,0.6,131,0.8931297709923665,False,False,7.8,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,91,True,qwerty asdfgh jklzxc vbnmop qwertyui asdfghj klmnbv xcvbnm qwertyuiop asdfghjkl zxcvbnm qwertyui asdfghjkl zxcvbnm qwertyuiop,15,11,0.2666666666666667,125,0.888,False,False,7.4,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,92,False,qwertyuiop asdfghjklz xcvbnmasdf qwertyuiop asdfghjklz xcvbnmasdf qwertyuiop asdfghjklz xcvbnmasdf,9,3,0.6666666666666667,98,0.9183673469387755,False,False,10.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,93,True,qvthxkzv jxqvthqk vqzldkxr bqvthqen jxqvthqk vqzldkxr bqvthqen jxqvthqk vqzldkxr bqvthqen jxqvthqk vqzldkxr,12,4,0.6666666666666667,107,0.897196261682243,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,94,True,qvthlqz vqkzvthk rjvthqk xzqvthkz lqvthqkz vqzqvthkz,6,6,0.0,52,0.9038461538461539,False,False,7.833333333333333,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,95,True,qvthxkz vqjzqv lqzqvthk rjvthqkz vqjzqv lqzqvthk,6,4,0.33333333333333337,48,0.8958333333333334,False,False,7.166666666666667,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,96,True,qvthric vxnolqk zrqvane jxkqvth lqzvane dkrqvex vqzthic jxqvane lqzthic qvthric,10,9,0.09999999999999998,79,0.8860759493670886,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,97,True,qvthxkz vqjzqv lqzqvthk rjvthqkz vqjzqv lqzqvthk,6,4,0.33333333333333337,48,0.8958333333333334,False,False,7.166666666666667,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,98,False,qvthxkzv rjvthqkz xqvldkth vqzthkxr jxqvthqk vrqzthkz xqvldqvr jxqvthqkz vqzthqvr jxqvthkz,10,10,0.0,90,0.9,False,False,8.1,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,99,False,qwertyuiop asdfghjklz xcvbnmasd qwertyui qwertyuiop asdfghjklz xcvbnmasd qwertyui qwertyuiop asdfghjklz,10,4,0.6,103,0.912621359223301,False,False,9.4,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,100,True,qvthlqzv xrfqvdkz jxqvthqk vqzthlqg kxqvdrth jxqvthqz vqzthlqk qvthlqxr jxqvthql vqzthlqj kxqvdrqv jxqvthql vqzthlqg kxqvdrth jxqvthqk vqzthlqz,16,12,0.25,143,0.8951048951048951,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,101,False,gqvthxkz rjvplqen wqzvthkq xzqvdkth lqvthxqj jxqvplor vqzthkxr jxqvdkth rjvplqen gqvthxkz lqvthxqj wqzvthkq xzqvdkth jxqvplor,14,8,0.4285714285714286,125,0.896,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,102,True,qwertyui asdfghjk zxcvbnml qwertyop asdfghqz zxcvbnop qwertyui asdfghjk zxcvbnml qwertyop asdfghqz zxcvbnop,12,6,0.5,107,0.897196261682243,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,103,True,qvthric xrvane dkqen vrithlor jxqvane thqric vqzlor xqvane kxthric,9,9,0.0,66,0.8787878787878788,False,False,6.444444444444445,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,104,True,qwertyui asdfghjk zxcvbnml qwertyop asdfghqz zxcvbnop qwertyuiq asdfghjkx zxcvbnmq qwertyuiop asdfghjkl zxcvbnmnb qwertyuiopz asdfghjklm zxcvbnmlk qwertyuiopx,16,16,0.0,158,0.9050632911392406,False,False,8.9375,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,105,False,qvthxkz rjvthqk lqzvane xqvthro jxqvane kxqvric vqzthro jxqvane lqzvane qvthxkz rjvthqk lqzvane xqvthro,13,7,0.46153846153846156,103,0.883495145631068,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,106,True,qvthlqz xrfvdkj lqzvthg jxqvplk bqzvthn kxqvdrm jxqvpln vqzthlg qvthlqg xrfvdkm lqzvthq jxqvplq bqzvthk kxqvdrq vqzthlm qvthlqm,16,16,0.0,127,0.8818897637795275,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,107,False,gqvthqz lqvexrj bqzvith qxvrenk jxqvthk dkrqvex lqzvithk vqzqvexk jxqvren lqvexqz gqvthqz lqvexrj bqzvith qxvrenk jxqvthk,15,10,0.33333333333333337,121,0.8842975206611571,False,False,7.133333333333334,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,108,True,qvthxkz vqjzqvthk rjvqxkz vqjzqvthk rjvqxkz,5,3,0.4,43,0.9069767441860465,False,False,7.8,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,109,False,qvthric vqzlor xrvane dkqvith jxqvane lqzric vqzlor xrvane jxqvane qvthric lqzric,11,6,0.4545454545454546,81,0.8765432098765432,False,False,6.454545454545454,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,110,True,qvthlqz vqkzjvth xrvqkzj vqzqvthk jxqvthqk lqzqvthk jxqvthqz vqkzjvth xrvqkzj vqzqvthk jxqvthqk lqzqvthk jxqvthqz vqkzjvth xrvqkzj vqzqvthk,16,7,0.5625,139,0.8920863309352518,False,False,7.75,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,111,True,qvthxkz vqjzqrf lqvthxg jxqvdkz rqxvthq vqzqjrf lqzqvth jxqvrqk vqjzqrf lqvthxg,10,8,0.19999999999999996,79,0.8860759493670886,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,112,True,qvthxkzv jxqvthqk vqzdkxqv lqvthxqj kxqvrqth jxqvrqth vqzqvthx jxqvrqth,8,7,0.125,71,0.9014084507042254,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,113,False,qvthlqz xrvkqth jxqvdkz lqzvthk vqzqvthk jxqvdkz qvthlqz xrvkqth jxqvdkz lqzvthk vqzqvthk jxqvdkz qvthlqz,13,5,0.6153846153846154,105,0.8857142857142857,False,False,7.153846153846154,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,114,True,qvthxkzv jxqvthqk lqzvdkth vrqzvthk xqvdkzvr jxqvrqthk lqzvrqthk qvdkxqvr jxqvrqthk lqzvrqthk qvdkxqvr jxqvrqthk lqzvrqthk,13,8,0.3846153846153846,122,0.9016393442622951,False,False,8.461538461538462,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,115,True,qvthric xrvane dkzlor thqvane vrqen xrlith qvloric vqzric kxthric dkvane xqvric,11,11,0.0,79,0.8734177215189873,False,False,6.2727272727272725,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,116,True,qvthric dkvane xrvith lorthan vqzric thqvane kxqvith dkrith lqvane zqvith,10,10,0.0,73,0.8767123287671232,False,False,6.4,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,117,True,qwertyui asdfghjk zxcvbnml qwertyop asdfghqz asdfghjk qwertyui asdfghjk zxcvbnml qwertyop asdfghqz asdfghjk,12,5,0.5833333333333333,107,0.897196261682243,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,118,False,qvthlqzv xrfqvdkz jxqvthqk vqzthlqg kxqvdrth jxqvthqk vqzthlqg kxqvdrth jxqvthqk vqzthlqg kxqvdrth,11,5,0.5454545454545454,98,0.8979591836734694,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,119,False,qvthlqzv xrfkqvth jxqvthkz vqzthkxr lqzvthqk jxqvthqk vqthqzvr kxqvthqj qvthxkzv jxqvrqth lqzvrqth jxqvrqzv qvthqzjx vqthqzjx jxqvrqth,15,14,0.06666666666666665,134,0.8955223880597015,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,120,False,qvthlqz vqkzjv xqvthg jxqvrcg zqvthxg lqzvthg jxqvrcg vqkzjv xqvthg,9,6,0.33333333333333337,67,0.8805970149253731,False,False,6.555555555555555,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,121,True,gqvthzq jxkqvwn lqzvthk rjvqxkz vqzthqg kxqvthm jxqvthg lqzqvth jxqvthk gqvthqz jxqvthm lqzqvth gqvthkz jxkqvth lqzqvth jxqvthg gqvthqz,17,13,0.23529411764705888,135,0.8814814814814815,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,122,True,qvthxk vqzjrc lqvthm jxqvra kxqvthm rjzqvra,6,6,0.0,43,0.8837209302325582,False,False,6.333333333333333,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,123,True,qvthxkz rjvthqk lqzvexr dktqvna xqvthra jxqvlen vqzthik rjvqxen lqzvren dktqvra xqvthra jxqvlen vqzthik rjvqxen lqzvren,15,10,0.33333333333333337,119,0.8823529411764706,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,124,True,qvthric xrvane dkzlor thqvane vrqen xrlith qvdkz xrvith lorthic,9,9,0.0,63,0.873015873015873,False,False,6.111111111111111,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,125,True,qvthxkz rjvwnqg lqzvthk xqvdkzj pzqvthg jxqvwnr vqzqvthg,7,7,0.0,56,0.8928571428571429,False,False,7.142857142857143,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,126,False,qvthlqz vqkzjvth xrvqkzj vqzthqk vqzqvthk jxqvthqk vqzqvthk jxqvthqk vqkzjvth xrvqkzj vqzthqk vqzqvthk jxqvthqk vqkzjvth xrvqkzj,15,6,0.6,128,0.890625,False,False,7.6,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,127,True,qvthlqzv xrfqvdkz jxqvthqk vqzthlqg kxqvdrth jxqvthqk vqzthlqg qvthlqzv xrfqvdkz jxqvthqk vqzthlqg,11,5,0.5454545454545454,98,0.8979591836734694,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,128,True,qvthlqz vqkzvthk rjvthqk vqzqvthk vqzqvthk,5,4,0.19999999999999996,42,0.9047619047619048,False,False,7.6,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,129,False,qvthxkzv rjvthqen lqzvthic xqvthkzv jxqvthic vqthxkzv kxqvthic zqthxkzv jxqvthic qvthxkzv,10,8,0.19999999999999996,89,0.898876404494382,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,130,True,qwertyui asdfghjk lkjhgfds zxcvbnmq poiuytre wqazxsw edcvfrtg yhnujmko plmnbvcx qwertyui asdfghjk lkjhgfds zxcvbnmq poiuytre,14,9,0.3571428571428571,124,0.8951612903225806,False,False,7.928571428571429,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,131,True,qwertyui asdfghjk lkjhgfds zxcvbnmq poiuytrew qwertyuiop asdfghjkl zxcvbnmlkj qwertyuiop asdfghjklq zxcvbnmqwe asdfghjklm qwertyuiopz,13,12,0.07692307692307687,133,0.9097744360902256,False,False,9.307692307692308,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,132,True,qvthlqz xrfvdkj jxqvthm lqzvrcp vqzthxk jxqvplm kxqvdrt vqzqvnl jxqvthg lqzqvdk jxqvplq vqzqvth jxqvthn lqzvrqk,14,14,0.0,111,0.8828828828828829,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,133,True,qwertyuiop asdfghjklz xcvbnmasdf qwertyuiop asdfghjklz xcvbnmasdf qwertyuiop asdfghjklz xcvbnmasdf,9,3,0.6666666666666667,98,0.9183673469387755,False,False,10.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,134,True,qvthxkz vqjzqv lqzqvthk rjvthqkz vqjzqv lqzqvthk,6,4,0.33333333333333337,48,0.8958333333333334,False,False,7.166666666666667,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,135,True,qvthxkz vqjzqv lqzqvthk rjvthqkz,4,4,0.0,32,0.90625,False,False,7.25,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,136,True,qvthric xrvane dkzlor vqthic jxqvane thqric vqzlor kxqvane rqxvane jxthric,10,10,0.0,74,0.8783783783783784,False,False,6.5,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,137,False,qvthricx vqzlorqk jxkzvane dkrqenqv thqvaneq vrxqenqk,6,6,0.0,53,0.9056603773584906,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,138,False,qvthxkzv jxqvthqv lqzvdkth vqzqvthk jxqvdkth qvthxqv jxqvrqkz vqthxqv jxqvrqth vqzqvdkz jxqvthqv lqzvrqkz vqthxqv jxqvrqkz lqzvdkth jxqvthqv,16,11,0.3125,140,0.8928571428571429,False,False,7.8125,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,139,True,qvthlqz vqkzvthk rjvthqk vqzqvthk,4,4,0.0,33,0.9090909090909091,False,False,7.5,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,140,False,gqvthqz rjvexkz lqvthqk vqzthqj xqvdkzq jxqvthq lqzvexk vqzqvthq,8,8,0.0,64,0.890625,False,False,7.125,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,141,True,qwertyui asdfghjk lkjhgfds zxcvbnmq poiuytrew qwertyuiop asdfghjkl zxcvbnmlkj qwertyuiop asdfghjklm,10,9,0.09999999999999998,99,0.9090909090909091,False,False,9.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,142,False,gqvthqz rjvexkq lqzvthk vqzthxk jxqvdkz pzqvthx lqzqvdk jxqvthk gqvthqz rjvexkq lqzvthk,11,8,0.2727272727272727,87,0.8850574712643678,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,143,True,qvthlq vqzjvkd xqzvthk jxqvrlg kxqzvthg vqzjvkd jxqvrlg qvthlq vqzjvkd xqzvthk jxqvrlg kxqzvthg,12,5,0.5833333333333333,95,0.8842105263157894,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,144,True,gqvthxkz rjvqlmth xqzvwnqk dktzqvfr lqvthxrm jxqvplkz,6,6,0.0,53,0.9056603773584906,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,145,True,qwerty asdfgh jklzxc vbnmop qwertyui asdfghj klmnbv xcvbnm qwertyuiop asdfghjkl,10,10,0.0,79,0.8860759493670886,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,146,True,qvthlqz xrvkqth jxqvdkz lqzvthg vqkzqvth jxqvdkq vqthqrv jxqvdkx lqzvthq xrvkqth jxqvdkq,11,9,0.18181818181818177,88,0.8863636363636364,False,False,7.090909090909091,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,147,False,qvthxkzj rjvthqk lqzvexwq xqvdkzth jxqvthkz,5,5,0.0,43,0.9069767441860465,False,False,7.8,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,148,True,qwertyuiop asdfghjklz xcvmnbqwer zxcvbnmnbv asdfghjklq weqwertyui asdfghjklm qwertyuiopz asdfghjklx qwertyuiopm asdfghjklv,11,11,0.0,122,0.9180327868852459,False,False,10.181818181818182,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,149,False,gqvthxkz rjvclqth xqzvfrqk jxqvthqk lqzvthqk bqvthqzj vqzjthqk rjvclqth gqvthxkz jxqvthqk lqzvthqk bqvthqzj vqzjthqk,13,7,0.46153846153846156,116,0.896551724137931,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,150,True,qvthlqz vqkzvthk rjvthqk xzqvthkz lqvthqkz vqzqvthkz,6,6,0.0,52,0.9038461538461539,False,False,7.833333333333333,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,151,False,qvthlqz vqkzjv xrvqkth jxqvthg lqzvdkj bqzqvth jxqvthg vqkzjv lqzvdkj qvthlqz xrvqkth,11,6,0.4545454545454546,85,0.8823529411764706,False,False,6.818181818181818,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,152,False,qvthxkzj rjvthqkz xqvldkth jxqvthqkz vqzthqkz jxqvthqkz,6,5,0.16666666666666663,55,0.9090909090909091,False,False,8.333333333333334,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,153,True,qvthric xrvane dkzlor thqvane vrqen xrlith qvloric vqzric kxvane thqric,10,10,0.0,71,0.8732394366197183,False,False,6.2,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,154,True,qvthlqz vqkzjv rjvthxk lqzvthg xqvdkzj vqzqvthk jxqvthg rjvthqk vqzqvthg lqzqvthg xqvdkzj vqkzjv rjvthxk lqzvthg xqvdkzj vqkzjv,16,10,0.375,127,0.8818897637795275,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,155,False,qvthlqz vqkzvth rjvthqk xqvldkz bqzvthg jxqvthk vqzqvthg lqzqvthg rjvthqk xqvldkz bqzvthg jxqvthk vqzqvthg,13,8,0.3846153846153846,106,0.8867924528301887,False,False,7.230769230769231,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,156,True,qvthlqzv xrfkqvth jxqvthkz vqzthkxr lqzvthqk jxqvthqk vqthqvrl xrfkqvth jxqvthkz lqzvthqk qvthlqzv xrfkqvth jxqvthkz vqthqvrl lqzvthqk,15,7,0.5333333333333333,134,0.8955223880597015,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,157,True,qvthlqz vqkzvthk vqzqvthk vqzqvthk,4,3,0.25,34,0.9117647058823529,False,False,7.75,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,158,True,qwertyui asdfghjk lkjhgfds zxcvbnmq poiuytrew qwertyuiop asdfghjkl zxcvbnmlkj qwertyuiop asdfghjklq zxcvbnmnbv asdfghjklm qwertyuiopz,13,12,0.07692307692307687,133,0.9097744360902256,False,False,9.307692307692308,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,159,True,gqvthz qxvren jzqvyl kxqvot wqzvex lqzvyn,6,6,0.0,41,0.8780487804878049,False,False,6.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,160,True,gqvthqz rjvclqk xzqvthk bqzvren jxqvthm lqzvthk dkrqvne vqzvren jxqvthk,9,9,0.0,71,0.8873239436619719,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,161,True,qvthxkz vqjzqvthk rjvqxkz vqjzqvthk rjvqxkz,5,3,0.4,43,0.9069767441860465,False,False,7.8,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,162,False,qvthric xrvane dkzlor thqvane vrqen xrlith qvdkz xrvith qvloric thqric,10,10,0.0,70,0.8714285714285714,False,False,6.1,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,163,True,qvthxk vqzjrc lqvthg jxkzqv rjvthq vqzjrc lqvthg,7,5,0.2857142857142857,48,0.875,False,False,6.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,164,True,qvthxkz vqjzqrf lqvthxg jxqvdkz rqxvthq vqzqvkd jxqvrqk vqjzqrf lqvthxg,9,7,0.2222222222222222,71,0.8873239436619719,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,165,False,qvthlqz vqkzvth jxqvrlg dkrqvthk lqzvthqv jxqvthk vqzqvthk lqzqvthk jxqvthqv dkrqvthk vqkzvth jxqvrlg,12,9,0.25,101,0.8910891089108911,False,False,7.5,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,166,True,qwertyuiop asdfghjklz xcvmnbqwer zxcvbnmnbv asdfghjklq werasdfghj qwertyuiop asdfghjklz xcvmnbqwer zxcvbnmnbv,10,6,0.4,109,0.9174311926605505,False,False,10.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,167,True,gqvthxkz rjvplqen dktzvane xqvthqor lqzvaneq jxqvthro vqzthkri pzqvthro lqvthqen xqvplqen gqvthqor rjvplqen dktzvane xqvthqor lqzvaneq,15,11,0.2666666666666667,134,0.8955223880597015,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,168,False,qvthxkzv jxqvthqk lqzvdkth rqxvplor vqzthkqv jxqvplor kxqvthqk vqzthqkz jxqvthqk lqzvdkth rqxvplor qvthxkzv jxqvplor,13,8,0.3846153846153846,116,0.896551724137931,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,169,True,qvthlqz vqkzvthk rjvthqk vqzqvthk,4,4,0.0,33,0.9090909090909091,False,False,7.5,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,170,False,qvthlqz vqkzjv xrfqvth jxqvdkz lqzvthg vqzqvthk jxqvdkq vqzqvthg lqzvthg jxqvdkz vqkzjv xrfqvth jxqvdkq lqzvthg vqkzjv xrfqvth,16,8,0.5,126,0.8809523809523809,False,False,6.9375,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,171,True,qwertyui asdfghjk zxcvbnml qwertyop asdfghqz zxcvbnop qwertyuiq asdfghjkx zxcvbnmq qwertyuiop asdfghjkl zxcvbnmnb qwertyuiopq asdfghjklm zxcvbnmlk qwertyuiopz,16,16,0.0,158,0.9050632911392406,False,False,8.9375,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,172,False,qvthlqz vqkzjv rqxvthk jxqvplg dkrqvthk lqzvthq jxqvplg vqkzjv rqxvthk dkrqvthk lqzvthq,11,6,0.4545454545454546,87,0.8850574712643678,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,173,True,qwertyui asdfghjk zxcvbnml qwertyop asdfghqz zxcvbnop qwertyui asdfghjk zxcvbnml qwertyop asdfghqz zxcvbnop,12,6,0.5,107,0.897196261682243,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,174,True,qvthlqzv xkzvthqg jxqvrlth vqzqkzth lqvthqrf gkzqvthl jxqvthqg vqzqkzth lqvthqrf gkzqvthl,10,7,0.30000000000000004,89,0.898876404494382,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,175,False,qvthlqz xrvkqjv dkqvthg jxqvplm vqzthxk lqzvthg rjvqxth vqzqvth jxqvplm qvthlqz xrvkqjv,11,8,0.2727272727272727,87,0.8850574712643678,False,False,7.0,<=20,False,False
